"Year","Age","Sex","Rate"
2009,32,"Total",0.0011
2009,33,"Total",0.001146
2009,34,"Total",0.001206
2009,35,"Total",0.001267
2009,36,"Total",0.001332
2009,37,"Total",0.001436
2009,38,"Total",0.001518
2009,39,"Total",0.001624
2009,40,"Total",0.001775
2009,41,"Total",0.001967
2009,42,"Total",0.002119
2009,43,"Total",0.002281
2009,44,"Total",0.002561
2009,45,"Total",0.002799
2009,46,"Total",0.00307
2009,47,"Total",0.003365
2009,48,"Total",0.003605
2009,49,"Total",0.003899
2009,50,"Total",0.004285
2009,51,"Total",0.004649
2009,52,"Total",0.005144
2009,53,"Total",0.005461
2009,54,"Total",0.005776
2009,55,"Total",0.006252
2009,56,"Total",0.006695
2009,57,"Total",0.00724
2009,58,"Total",0.007541
2009,59,"Total",0.008133
2009,60,"Total",0.00896
2009,61,"Total",0.009486
2009,62,"Total",0.010202
2009,63,"Total",0.011246
2009,64,"Total",0.012014
2009,65,"Total",0.013354
2009,66,"Total",0.014372
2009,67,"Total",0.015486
2009,68,"Total",0.016636
2009,69,"Total",0.017908
2009,70,"Total",0.019816
2009,71,"Total",0.021502
2009,72,"Total",0.023387
2009,73,"Total",0.025626
2009,74,"Total",0.028345
2009,75,"Total",0.031219
2009,76,"Total",0.03375
2009,77,"Total",0.037544
2009,78,"Total",0.041554
2009,79,"Total",0.045068
2009,80,"Total",0.048621
2009,81,"Total",0.05442
2009,82,"Total",0.061719
2009,83,"Total",0.068712
2009,84,"Total",0.077401
2009,85,"Total",0.086528
2009,86,"Total",0.097601
2009,87,"Total",0.109149
2009,88,"Total",0.121024
2009,89,"Total",0.138592
2009,90,"Total",0.150847
2009,91,"Total",0.168815
2009,92,"Total",0.189723
2009,93,"Total",0.212246
2009,94,"Total",0.233036
2009,95,"Total",0.255086
2009,96,"Total",0.281166
2009,97,"Total",0.303219
2009,98,"Total",0.328585
2009,99,"Total",0.357131
2009,100,"Total",0.393671
2010,0,"Total",0.006215
2010,1,"Total",0.000435
2010,2,"Total",0.000271
2010,3,"Total",0.000206
2010,4,"Total",0.000156
2010,5,"Total",0.000123
2010,6,"Total",0.000115
2010,7,"Total",0.000114
2010,8,"Total",0.000115
2010,9,"Total",0.000108
2010,10,"Total",0.000103
2010,11,"Total",0.000126
2010,12,"Total",0.000134
2010,13,"Total",0.00015
2010,14,"Total",2e-04
2010,15,"Total",0.000252
2010,16,"Total",0.000375
2010,17,"Total",0.000468
2010,18,"Total",0.000647
2010,19,"Total",0.000714
2010,20,"Total",0.000761
2010,21,"Total",0.000859
2010,22,"Total",0.000861
2010,23,"Total",0.000876
2010,24,"Total",0.000941
2010,25,"Total",0.000917
2010,26,"Total",0.000946
2010,27,"Total",0.00093
2010,28,"Total",0.000984
2010,29,"Total",0.001011
2010,30,"Total",0.001044
2010,31,"Total",0.001066
2010,32,"Total",0.001109
2010,33,"Total",0.001119
2010,34,"Total",0.00115
2010,35,"Total",0.001219
2010,36,"Total",0.001297
2010,37,"Total",0.001376
2010,38,"Total",0.001482
2010,39,"Total",0.001574
2010,40,"Total",0.001651
2010,41,"Total",0.001804
2010,42,"Total",0.002011
2010,43,"Total",0.002152
2010,44,"Total",0.002432
2010,45,"Total",0.002645
2010,46,"Total",0.002995
2010,47,"Total",0.003242
2010,48,"Total",0.003509
2010,49,"Total",0.00385
2010,50,"Total",0.004219
2010,51,"Total",0.004461
2010,52,"Total",0.004979
2010,53,"Total",0.005289
2010,54,"Total",0.005677
2010,55,"Total",0.006084
2010,56,"Total",0.006597
2010,57,"Total",0.007095
2010,58,"Total",0.007685
2010,59,"Total",0.0081
2010,60,"Total",0.008686
2010,61,"Total",0.009209
2010,62,"Total",0.010198
2010,63,"Total",0.010753
2010,64,"Total",0.011978
2010,65,"Total",0.012804
2010,66,"Total",0.014139
2010,67,"Total",0.015124
2010,68,"Total",0.016622
2010,69,"Total",0.017887
2010,70,"Total",0.019597
2010,71,"Total",0.021159
2010,72,"Total",0.02336
2010,73,"Total",0.02526
2010,74,"Total",0.027831
2010,75,"Total",0.030925
2010,76,"Total",0.033745
2010,77,"Total",0.037128
2010,78,"Total",0.041133
2010,79,"Total",0.044759
2010,80,"Total",0.049379
2010,81,"Total",0.053435
2010,82,"Total",0.060428
2010,83,"Total",0.067272
2010,84,"Total",0.076586
2010,85,"Total",0.086753
2010,86,"Total",0.096371
2010,87,"Total",0.107825
2010,88,"Total",0.121855
2010,89,"Total",0.135544
2010,90,"Total",0.157294
2010,91,"Total",0.168002
2010,92,"Total",0.191367
2010,93,"Total",0.211547
2010,94,"Total",0.235587
2010,95,"Total",0.261336
2010,96,"Total",0.28474
2010,97,"Total",0.306175
2010,98,"Total",0.332962
2010,99,"Total",0.368138
2010,100,"Total",0.395735
2011,0,"Total",0.006064
2011,1,"Total",0.000423
2011,2,"Total",0.000266
2011,3,"Total",0.000205
2011,4,"Total",0.000164
2011,5,"Total",0.00014
2011,6,"Total",0.000123
2011,7,"Total",0.000112
2011,8,"Total",0.000119
2011,9,"Total",0.000108
2011,10,"Total",0.00011
2011,11,"Total",0.000115
2011,12,"Total",0.000129
2011,13,"Total",0.000154
2011,14,"Total",0.000206
2011,15,"Total",0.000244
2011,16,"Total",0.000362
2011,17,"Total",0.000465
2011,18,"Total",0.000622
2011,19,"Total",0.000729
2011,20,"Total",0.000744
2011,21,"Total",0.000846
2011,22,"Total",0.000898
2011,23,"Total",0.000921
2011,24,"Total",0.000904
2011,25,"Total",0.000938
2011,26,"Total",0.000957
2011,27,"Total",0.000947
2011,28,"Total",0.000968
2011,29,"Total",0.001023
2011,30,"Total",0.001045
2011,31,"Total",0.001098
2011,32,"Total",0.001137
2011,33,"Total",0.001166
2011,34,"Total",0.001212
2011,35,"Total",0.00123
2011,36,"Total",0.001299
2011,37,"Total",0.00137
2011,38,"Total",0.001487
2011,39,"Total",0.001598
2011,40,"Total",0.00172
2011,41,"Total",0.001814
2011,42,"Total",0.002007
2011,43,"Total",0.002208
2011,44,"Total",0.00236
2011,45,"Total",0.002631
2011,46,"Total",0.002898
2011,47,"Total",0.003219
2011,48,"Total",0.003508
2011,49,"Total",0.003867
2011,50,"Total",0.004201
2011,51,"Total",0.004547
2011,52,"Total",0.004958
2011,53,"Total",0.005324
2011,54,"Total",0.005771
2011,55,"Total",0.006201
2011,56,"Total",0.006653
2011,57,"Total",0.007147
2011,58,"Total",0.007595
2011,59,"Total",0.008198
2011,60,"Total",0.008694
2011,61,"Total",0.009221
2011,62,"Total",0.009973
2011,63,"Total",0.010947
2011,64,"Total",0.011719
2011,65,"Total",0.012586
2011,66,"Total",0.013485
2011,67,"Total",0.015051
2011,68,"Total",0.016388
2011,69,"Total",0.017843
2011,70,"Total",0.019458
2011,71,"Total",0.020949
2011,72,"Total",0.023031
2011,73,"Total",0.025273
2011,74,"Total",0.027461
2011,75,"Total",0.030241
2011,76,"Total",0.03361
2011,77,"Total",0.036721
2011,78,"Total",0.040386
2011,79,"Total",0.044729
2011,80,"Total",0.049829
2011,81,"Total",0.054933
2011,82,"Total",0.059346
2011,83,"Total",0.066909
2011,84,"Total",0.075105
2011,85,"Total",0.084779
2011,86,"Total",0.095143
2011,87,"Total",0.107496
2011,88,"Total",0.120285
2011,89,"Total",0.136734
2011,90,"Total",0.152387
2011,91,"Total",0.174923
2011,92,"Total",0.19064
2011,93,"Total",0.21206
2011,94,"Total",0.234627
2011,95,"Total",0.262722
2011,96,"Total",0.287465
2011,97,"Total",0.315448
2011,98,"Total",0.337062
2011,99,"Total",0.369216
2011,100,"Total",0.398288
2012,0,"Total",0.006014
2012,1,"Total",0.00041
2012,2,"Total",0.000272
2012,3,"Total",0.000204
2012,4,"Total",0.000169
2012,5,"Total",0.000132
2012,6,"Total",0.000109
2012,7,"Total",0.000113
2012,8,"Total",0.000105
2012,9,"Total",0.000111
2012,10,"Total",0.000108
2012,11,"Total",0.000114
2012,12,"Total",0.000122
2012,13,"Total",0.00015
2012,14,"Total",0.000199
2012,15,"Total",0.000262
2012,16,"Total",0.000349
2012,17,"Total",0.000431
2012,18,"Total",0.000614
2012,19,"Total",0.000679
2012,20,"Total",0.00075
2012,21,"Total",0.000824
2012,22,"Total",0.000891
2012,23,"Total",0.000861
2012,24,"Total",0.000913
2012,25,"Total",0.000923
2012,26,"Total",0.000958
2012,27,"Total",0.000956
2012,28,"Total",0.001013
2012,29,"Total",0.001056
2012,30,"Total",0.001072
2012,31,"Total",0.001098
2012,32,"Total",0.001099
2012,33,"Total",0.001173
2012,34,"Total",0.001214
2012,35,"Total",0.001266
2012,36,"Total",0.001335
2012,37,"Total",0.001381
2012,38,"Total",0.001456
2012,39,"Total",0.001565
2012,40,"Total",0.00172
2012,41,"Total",0.001829
2012,42,"Total",0.00196
2012,43,"Total",0.002119
2012,44,"Total",0.002338
2012,45,"Total",0.002538
2012,46,"Total",0.00282
2012,47,"Total",0.00313
2012,48,"Total",0.003469
2012,49,"Total",0.003751
2012,50,"Total",0.004183
2012,51,"Total",0.004558
2012,52,"Total",0.004916
2012,53,"Total",0.005232
2012,54,"Total",0.00572
2012,55,"Total",0.006272
2012,56,"Total",0.006711
2012,57,"Total",0.007129
2012,58,"Total",0.007694
2012,59,"Total",0.008257
2012,60,"Total",0.008882
2012,61,"Total",0.009398
2012,62,"Total",0.01005
2012,63,"Total",0.010814
2012,64,"Total",0.011696
2012,65,"Total",0.012433
2012,66,"Total",0.013631
2012,67,"Total",0.014613
2012,68,"Total",0.016359
2012,69,"Total",0.017611
2012,70,"Total",0.019257
2012,71,"Total",0.020841
2012,72,"Total",0.022604
2012,73,"Total",0.024517
2012,74,"Total",0.027166
2012,75,"Total",0.02966
2012,76,"Total",0.032808
2012,77,"Total",0.036476
2012,78,"Total",0.039672
2012,79,"Total",0.044363
2012,80,"Total",0.049106
2012,81,"Total",0.054183
2012,82,"Total",0.059876
2012,83,"Total",0.064772
2012,84,"Total",0.07313
2012,85,"Total",0.082441
2012,86,"Total",0.092955
2012,87,"Total",0.105049
2012,88,"Total",0.119014
2012,89,"Total",0.133676
2012,90,"Total",0.152067
2012,91,"Total",0.166999
2012,92,"Total",0.190065
2012,93,"Total",0.205812
2012,94,"Total",0.235192
2012,95,"Total",0.259058
2012,96,"Total",0.285442
2012,97,"Total",0.312746
2012,98,"Total",0.341234
2012,99,"Total",0.363037
2012,100,"Total",0.394572
2013,0,"Total",0.005948
2013,1,"Total",0.00042
2013,2,"Total",0.000255
2013,3,"Total",0.000189
2013,4,"Total",0.00016
2013,5,"Total",0.000138
2013,6,"Total",0.000121
2013,7,"Total",0.000108
2013,8,"Total",0.000111
2013,9,"Total",0.000113
2013,10,"Total",0.000105
2013,11,"Total",0.000112
2013,12,"Total",0.000133
2013,13,"Total",0.000161
2013,14,"Total",0.000192
2013,15,"Total",0.000252
2013,16,"Total",0.000325
2013,17,"Total",0.000438
2013,18,"Total",0.000556
2013,19,"Total",0.000653
2013,20,"Total",0.000732
2013,21,"Total",0.000806
2013,22,"Total",0.000843
2013,23,"Total",0.000885
2013,24,"Total",0.000902
2013,25,"Total",0.000906
2013,26,"Total",0.000963
2013,27,"Total",0.000991
2013,28,"Total",0.000992
2013,29,"Total",0.001024
2013,30,"Total",0.001074
2013,31,"Total",0.001101
2013,32,"Total",0.001123
2013,33,"Total",0.001189
2013,34,"Total",0.001258
2013,35,"Total",0.001319
2013,36,"Total",0.001332
2013,37,"Total",0.001403
2013,38,"Total",0.001464
2013,39,"Total",0.001579
2013,40,"Total",0.001712
2013,41,"Total",0.001829
2013,42,"Total",0.002
2013,43,"Total",0.002144
2013,44,"Total",0.002304
2013,45,"Total",0.002546
2013,46,"Total",0.002825
2013,47,"Total",0.003129
2013,48,"Total",0.003386
2013,49,"Total",0.003795
2013,50,"Total",0.004134
2013,51,"Total",0.004565
2013,52,"Total",0.004868
2013,53,"Total",0.005304
2013,54,"Total",0.005714
2013,55,"Total",0.006259
2013,56,"Total",0.006779
2013,57,"Total",0.007216
2013,58,"Total",0.00778
2013,59,"Total",0.008258
2013,60,"Total",0.008937
2013,61,"Total",0.009583
2013,62,"Total",0.010149
2013,63,"Total",0.010898
2013,64,"Total",0.011732
2013,65,"Total",0.012671
2013,66,"Total",0.013577
2013,67,"Total",0.014685
2013,68,"Total",0.015908
2013,69,"Total",0.017822
2013,70,"Total",0.019281
2013,71,"Total",0.021102
2013,72,"Total",0.022629
2013,73,"Total",0.024699
2013,74,"Total",0.027166
2013,75,"Total",0.029697
2013,76,"Total",0.032642
2013,77,"Total",0.036294
2013,78,"Total",0.040071
2013,79,"Total",0.043832
2013,80,"Total",0.048896
2013,81,"Total",0.054337
2013,82,"Total",0.060567
2013,83,"Total",0.066051
2013,84,"Total",0.07187
2013,85,"Total",0.081485
2013,86,"Total",0.091585
2013,87,"Total",0.104251
2013,88,"Total",0.117269
2013,89,"Total",0.132199
2013,90,"Total",0.148978
2013,91,"Total",0.166466
2013,92,"Total",0.186056
2013,93,"Total",0.213009
2013,94,"Total",0.229239
2013,95,"Total",0.255949
2013,96,"Total",0.28186
2013,97,"Total",0.311846
2013,98,"Total",0.344612
2013,99,"Total",0.361922
2013,100,"Total",0.39525
2014,0,"Total",0.005861
2014,1,"Total",0.000369
2014,2,"Total",0.000249
2014,3,"Total",0.000185
2014,4,"Total",0.000161
2014,5,"Total",0.000132
2014,6,"Total",0.000115
2014,7,"Total",0.000111
2014,8,"Total",0.000107
2014,9,"Total",0.000109
2014,10,"Total",0.000102
2014,11,"Total",0.000115
2014,12,"Total",0.000131
2014,13,"Total",0.000163
2014,14,"Total",0.000189
2014,15,"Total",0.000245
2014,16,"Total",0.000344
2014,17,"Total",0.00043
2014,18,"Total",0.000578
2014,19,"Total",0.000668
2014,20,"Total",0.000724
2014,21,"Total",0.000823
2014,22,"Total",0.000876
2014,23,"Total",0.000873
2014,24,"Total",0.000905
2014,25,"Total",0.000941
2014,26,"Total",0.000986
2014,27,"Total",0.000975
2014,28,"Total",0.001028
2014,29,"Total",0.001062
2014,30,"Total",0.001058
2014,31,"Total",0.001146
2014,32,"Total",0.001167
2014,33,"Total",0.001211
2014,34,"Total",0.001299
2014,35,"Total",0.001359
2014,36,"Total",0.001411
2014,37,"Total",0.00147
2014,38,"Total",0.001515
2014,39,"Total",0.001617
2014,40,"Total",0.001713
2014,41,"Total",0.001916
2014,42,"Total",0.002023
2014,43,"Total",0.002134
2014,44,"Total",0.002328
2014,45,"Total",0.002518
2014,46,"Total",0.002802
2014,47,"Total",0.003067
2014,48,"Total",0.003406
2014,49,"Total",0.00374
2014,50,"Total",0.004097
2014,51,"Total",0.004561
2014,52,"Total",0.004898
2014,53,"Total",0.005359
2014,54,"Total",0.005764
2014,55,"Total",0.006302
2014,56,"Total",0.006837
2014,57,"Total",0.007388
2014,58,"Total",0.007829
2014,59,"Total",0.008353
2014,60,"Total",0.00901
2014,61,"Total",0.009796
2014,62,"Total",0.010454
2014,63,"Total",0.011059
2014,64,"Total",0.011644
2014,65,"Total",0.012519
2014,66,"Total",0.013633
2014,67,"Total",0.014598
2014,68,"Total",0.015922
2014,69,"Total",0.017089
2014,70,"Total",0.019128
2014,71,"Total",0.020911
2014,72,"Total",0.022816
2014,73,"Total",0.024547
2014,74,"Total",0.026732
2014,75,"Total",0.029578
2014,76,"Total",0.032433
2014,77,"Total",0.035608
2014,78,"Total",0.039234
2014,79,"Total",0.043465
2014,80,"Total",0.04821
2014,81,"Total",0.053504
2014,82,"Total",0.059481
2014,83,"Total",0.065594
2014,84,"Total",0.072785
2014,85,"Total",0.077675
2014,86,"Total",0.088063
2014,87,"Total",0.100172
2014,88,"Total",0.112222
2014,89,"Total",0.12653
2014,90,"Total",0.143857
2014,91,"Total",0.162033
2014,92,"Total",0.182404
2014,93,"Total",0.202197
2014,94,"Total",0.229824
2014,95,"Total",0.24328
2014,96,"Total",0.27717
2014,97,"Total",0.302526
2014,98,"Total",0.334382
2014,99,"Total",0.35444
2014,100,"Total",0.386736
2015,0,"Total",0.005898
2015,1,"Total",0.000401
2015,2,"Total",0.000253
2015,3,"Total",0.000196
2015,4,"Total",0.000147
2015,5,"Total",0.000136
2015,6,"Total",0.000128
2015,7,"Total",0.000108
2015,8,"Total",0.000111
2015,9,"Total",0.000104
2015,10,"Total",0.000107
2015,11,"Total",0.000113
2015,12,"Total",0.000126
2015,13,"Total",0.000167
2015,14,"Total",0.000215
2015,15,"Total",0.000259
2015,16,"Total",0.000351
2015,17,"Total",0.000472
2015,18,"Total",0.000613
2015,19,"Total",0.000719
2015,20,"Total",0.000774
2015,21,"Total",0.000868
2015,22,"Total",0.000918
2015,23,"Total",0.000936
2015,24,"Total",0.00098
2015,25,"Total",0.001014
2015,26,"Total",0.001
2015,27,"Total",0.00107
2015,28,"Total",0.001087
2015,29,"Total",0.001162
2015,30,"Total",0.001167
2015,31,"Total",0.001214
2015,32,"Total",0.00129
2015,33,"Total",0.001332
2015,34,"Total",0.001377
2015,35,"Total",0.001422
2015,36,"Total",0.001493
2015,37,"Total",0.001554
2015,38,"Total",0.00162
2015,39,"Total",0.001662
2015,40,"Total",0.001753
2015,41,"Total",0.001908
2015,42,"Total",0.002059
2015,43,"Total",0.00218
2015,44,"Total",0.002403
2015,45,"Total",0.002569
2015,46,"Total",0.002818
2015,47,"Total",0.003035
2015,48,"Total",0.003362
2015,49,"Total",0.003726
2015,50,"Total",0.004099
2015,51,"Total",0.004505
2015,52,"Total",0.004921
2015,53,"Total",0.005381
2015,54,"Total",0.005825
2015,55,"Total",0.006273
2015,56,"Total",0.006796
2015,57,"Total",0.007418
2015,58,"Total",0.00792
2015,59,"Total",0.008444
2015,60,"Total",0.009
2015,61,"Total",0.009694
2015,62,"Total",0.010486
2015,63,"Total",0.011413
2015,64,"Total",0.011868
2015,65,"Total",0.012696
2015,66,"Total",0.013624
2015,67,"Total",0.014732
2015,68,"Total",0.015759
2015,69,"Total",0.017384
2015,70,"Total",0.018798
2015,71,"Total",0.02101
2015,72,"Total",0.022952
2015,73,"Total",0.024958
2015,74,"Total",0.026811
2015,75,"Total",0.02975
2015,76,"Total",0.032459
2015,77,"Total",0.036015
2015,78,"Total",0.039276
2015,79,"Total",0.043616
2015,80,"Total",0.048732
2015,81,"Total",0.053748
2015,82,"Total",0.059907
2015,83,"Total",0.066629
2015,84,"Total",0.07415
2015,85,"Total",0.080858
2015,86,"Total",0.087251
2015,87,"Total",0.100104
2015,88,"Total",0.112884
2015,89,"Total",0.126903
2015,90,"Total",0.144807
2015,91,"Total",0.162408
2015,92,"Total",0.182507
2015,93,"Total",0.205766
2015,94,"Total",0.225992
2015,95,"Total",0.259233
2015,96,"Total",0.274761
2015,97,"Total",0.306201
2015,98,"Total",0.338718
2015,99,"Total",0.365488
2015,100,"Total",0.399736
2016,0,"Total",0.005864
2016,1,"Total",0.000392
2016,2,"Total",0.000262
2016,3,"Total",0.000198
2016,4,"Total",0.00016
2016,5,"Total",0.000136
2016,6,"Total",0.000121
2016,7,"Total",0.000126
2016,8,"Total",0.000116
2016,9,"Total",0.000111
2016,10,"Total",0.000112
2016,11,"Total",0.000122
2016,12,"Total",0.000129
2016,13,"Total",0.000157
2016,14,"Total",0.00021
2016,15,"Total",0.000279
2016,16,"Total",0.000373
2016,17,"Total",0.000487
2016,18,"Total",0.000667
2016,19,"Total",0.000751
2016,20,"Total",0.000818
2016,21,"Total",0.000956
2016,22,"Total",0.000983
2016,23,"Total",0.001036
2016,24,"Total",0.001066
2016,25,"Total",0.001121
2016,26,"Total",0.001117
2016,27,"Total",0.001193
2016,28,"Total",0.001254
2016,29,"Total",0.001233
2016,30,"Total",0.00129
2016,31,"Total",0.001346
2016,32,"Total",0.00142
2016,33,"Total",0.001437
2016,34,"Total",0.001518
2016,35,"Total",0.001565
2016,36,"Total",0.001638
2016,37,"Total",0.001685
2016,38,"Total",0.001787
2016,39,"Total",0.00183
2016,40,"Total",0.001884
2016,41,"Total",0.00198
2016,42,"Total",0.002092
2016,43,"Total",0.002333
2016,44,"Total",0.002479
2016,45,"Total",0.002657
2016,46,"Total",0.002884
2016,47,"Total",0.003047
2016,48,"Total",0.003405
2016,49,"Total",0.003741
2016,50,"Total",0.00409
2016,51,"Total",0.004439
2016,52,"Total",0.004926
2016,53,"Total",0.005381
2016,54,"Total",0.005865
2016,55,"Total",0.006348
2016,56,"Total",0.006798
2016,57,"Total",0.007389
2016,58,"Total",0.007933
2016,59,"Total",0.008608
2016,60,"Total",0.009125
2016,61,"Total",0.0098
2016,62,"Total",0.010535
2016,63,"Total",0.011217
2016,64,"Total",0.012145
2016,65,"Total",0.012772
2016,66,"Total",0.013506
2016,67,"Total",0.014602
2016,68,"Total",0.015856
2016,69,"Total",0.017161
2016,70,"Total",0.018537
2016,71,"Total",0.020302
2016,72,"Total",0.022564
2016,73,"Total",0.024711
2016,74,"Total",0.027016
2016,75,"Total",0.029499
2016,76,"Total",0.031865
2016,77,"Total",0.035327
2016,78,"Total",0.038692
2016,79,"Total",0.04286
2016,80,"Total",0.047752
2016,81,"Total",0.052733
2016,82,"Total",0.058468
2016,83,"Total",0.064398
2016,84,"Total",0.072227
2016,85,"Total",0.080725
2016,86,"Total",0.087878
2016,87,"Total",0.094739
2016,88,"Total",0.107649
2016,89,"Total",0.122412
2016,90,"Total",0.138247
2016,91,"Total",0.156473
2016,92,"Total",0.174411
2016,93,"Total",0.195622
2016,94,"Total",0.217925
2016,95,"Total",0.240106
2016,96,"Total",0.274632
2016,97,"Total",0.29089
2016,98,"Total",0.326356
2016,99,"Total",0.35107
2016,100,"Total",0.381413
2017,0,"Total",0.005742
2017,1,"Total",0.000384
2017,2,"Total",0.000246
2017,3,"Total",0.000193
2017,4,"Total",0.000149
2017,5,"Total",0.000128
2017,6,"Total",0.000113
2017,7,"Total",0.000121
2017,8,"Total",0.000112
2017,9,"Total",0.000108
2017,10,"Total",0.000118
2017,11,"Total",0.000126
2017,12,"Total",0.000145
2017,13,"Total",0.000169
2017,14,"Total",0.000218
2017,15,"Total",0.000295
2017,16,"Total",0.000399
2017,17,"Total",0.000461
2017,18,"Total",0.000651
2017,19,"Total",0.000768
2017,20,"Total",0.000829
2017,21,"Total",0.000904
2017,22,"Total",0.000955
2017,23,"Total",0.001023
2017,24,"Total",0.001072
2017,25,"Total",0.001123
2017,26,"Total",0.001158
2017,27,"Total",0.001226
2017,28,"Total",0.001283
2017,29,"Total",0.001288
2017,30,"Total",0.001318
2017,31,"Total",0.001392
2017,32,"Total",0.001463
2017,33,"Total",0.001529
2017,34,"Total",0.001578
2017,35,"Total",0.00162
2017,36,"Total",0.001674
2017,37,"Total",0.001765
2017,38,"Total",0.001767
2017,39,"Total",0.001907
2017,40,"Total",0.002
2017,41,"Total",0.002053
2017,42,"Total",0.002165
2017,43,"Total",0.002301
2017,44,"Total",0.002413
2017,45,"Total",0.002708
2017,46,"Total",0.002906
2017,47,"Total",0.003165
2017,48,"Total",0.00333
2017,49,"Total",0.003654
2017,50,"Total",0.004044
2017,51,"Total",0.004471
2017,52,"Total",0.004805
2017,53,"Total",0.005285
2017,54,"Total",0.005773
2017,55,"Total",0.006339
2017,56,"Total",0.006771
2017,57,"Total",0.007404
2017,58,"Total",0.007887
2017,59,"Total",0.008581
2017,60,"Total",0.00925
2017,61,"Total",0.009808
2017,62,"Total",0.010449
2017,63,"Total",0.011325
2017,64,"Total",0.012138
2017,65,"Total",0.012978
2017,66,"Total",0.013564
2017,67,"Total",0.014578
2017,68,"Total",0.015765
2017,69,"Total",0.017228
2017,70,"Total",0.018557
2017,71,"Total",0.020253
2017,72,"Total",0.022117
2017,73,"Total",0.024624
2017,74,"Total",0.027093
2017,75,"Total",0.029395
2017,76,"Total",0.031932
2017,77,"Total",0.035188
2017,78,"Total",0.038895
2017,79,"Total",0.043285
2017,80,"Total",0.047667
2017,81,"Total",0.052669
2017,82,"Total",0.059105
2017,83,"Total",0.065646
2017,84,"Total",0.073112
2017,85,"Total",0.080984
2017,86,"Total",0.090669
2017,87,"Total",0.098835
2017,88,"Total",0.105738
2017,89,"Total",0.119645
2017,90,"Total",0.136939
2017,91,"Total",0.153595
2017,92,"Total",0.17494
2017,93,"Total",0.192876
2017,94,"Total",0.217295
2017,95,"Total",0.243797
2017,96,"Total",0.266508
2017,97,"Total",0.303353
2017,98,"Total",0.320915
2017,99,"Total",0.355415
2017,100,"Total",0.384657
2018,0,"Total",0.005603
2018,1,"Total",0.000372
2018,2,"Total",0.000263
2018,3,"Total",0.000185
2018,4,"Total",0.000147
2018,5,"Total",0.000131
2018,6,"Total",0.000115
2018,7,"Total",0.000104
2018,8,"Total",0.000113
2018,9,"Total",0.000115
2018,10,"Total",0.000113
2018,11,"Total",0.000118
2018,12,"Total",0.000142
2018,13,"Total",0.000163
2018,14,"Total",0.000214
2018,15,"Total",0.000287
2018,16,"Total",0.00036
2018,17,"Total",0.000479
2018,18,"Total",0.000632
2018,19,"Total",0.000698
2018,20,"Total",0.000768
2018,21,"Total",0.000869
2018,22,"Total",0.000917
2018,23,"Total",0.000962
2018,24,"Total",0.001014
2018,25,"Total",0.001053
2018,26,"Total",0.001112
2018,27,"Total",0.001193
2018,28,"Total",0.001226
2018,29,"Total",0.001268
2018,30,"Total",0.001358
2018,31,"Total",0.001349
2018,32,"Total",0.00142
2018,33,"Total",0.001466
2018,34,"Total",0.00151
2018,35,"Total",0.001626
2018,36,"Total",0.001654
2018,37,"Total",0.001719
2018,38,"Total",0.001824
2018,39,"Total",0.001929
2018,40,"Total",0.00197
2018,41,"Total",0.002056
2018,42,"Total",0.00213
2018,43,"Total",0.002266
2018,44,"Total",0.002452
2018,45,"Total",0.002673
2018,46,"Total",0.002938
2018,47,"Total",0.003076
2018,48,"Total",0.003326
2018,49,"Total",0.003611
2018,50,"Total",0.003943
2018,51,"Total",0.004336
2018,52,"Total",0.004733
2018,53,"Total",0.005151
2018,54,"Total",0.0057
2018,55,"Total",0.00622
2018,56,"Total",0.006812
2018,57,"Total",0.007332
2018,58,"Total",0.007896
2018,59,"Total",0.008464
2018,60,"Total",0.009108
2018,61,"Total",0.009877
2018,62,"Total",0.010546
2018,63,"Total",0.011382
2018,64,"Total",0.012014
2018,65,"Total",0.012909
2018,66,"Total",0.013858
2018,67,"Total",0.014629
2018,68,"Total",0.015545
2018,69,"Total",0.016949
2018,70,"Total",0.018527
2018,71,"Total",0.020102
2018,72,"Total",0.021999
2018,73,"Total",0.023913
2018,74,"Total",0.026806
2018,75,"Total",0.029517
2018,76,"Total",0.032116
2018,77,"Total",0.035045
2018,78,"Total",0.03812
2018,79,"Total",0.042379
2018,80,"Total",0.047141
2018,81,"Total",0.05202
2018,82,"Total",0.05815
2018,83,"Total",0.064511
2018,84,"Total",0.071861
2018,85,"Total",0.080177
2018,86,"Total",0.089452
2018,87,"Total",0.099487
2018,88,"Total",0.109105
2018,89,"Total",0.116096
2018,90,"Total",0.131704
2018,91,"Total",0.149141
2018,92,"Total",0.16586
2018,93,"Total",0.187131
2018,94,"Total",0.208725
2018,95,"Total",0.234785
2018,96,"Total",0.260397
2018,97,"Total",0.28816
2018,98,"Total",0.321546
2018,99,"Total",0.33684
2018,100,"Total",0.373635
2019,0,"Total",0.005566
2019,1,"Total",0.000385
2019,2,"Total",0.000234
2019,3,"Total",0.000178
2019,4,"Total",0.000143
2019,5,"Total",0.000133
2019,6,"Total",0.000122
2019,7,"Total",0.000109
2019,8,"Total",0.000107
2019,9,"Total",0.000107
2019,10,"Total",0.000118
2019,11,"Total",0.000128
2019,12,"Total",0.000143
2019,13,"Total",0.000165
2019,14,"Total",0.000207
2019,15,"Total",0.000274
2019,16,"Total",0.00036
2019,17,"Total",0.000454
2019,18,"Total",0.000645
2019,19,"Total",0.000706
2019,20,"Total",0.000777
